Video,Second,L_C,L_A,R_C,R_A
AAKTSE2,6.002536450339408e-15,334.5123785085382,-568.7903011,-35.94606728,286.0432803738694
AAKTSE2,6.771390656422489e-15,438.32696660941605,-577.8795761,-12.78917309,290.6383768720013
AAKTSE2,7.540244862505571e-15,146.0293324880719,-455.2955177,-41.51894557,630.3723622590221
AAKTSE2,8.30909906858865e-15,32.51280947783877,-433.7447927,-43.63538472,390.8852365349325
AAKTSE2,9.07795327467173e-15,-24.70926909,-435.8451788,-131.492935,247.87144414417577
AAKTSE2,9.846807480754811e-15,26.579763457372593,-376.8677872,-166.4060408,301.79876286453054
AAKTSE2,3.5102343292369028e-15,295.97324044713946,-369.8937288,-113.1380355,5.632748251551334
AAKTSE2,4.2790885353199834e-15,248.32116188135038,77.99255175314991,104.05774759001568,-496.5088219
AAKTSE2,5.047942741403064e-15,44.690194426673244,259.98772120861025,143.26353066699753,-574.7170588
AAKTSE2,5.816796947486145e-15,32.07811586088417,662.1028906640707,148.3848692995353,-606.81974
AAKTSE2,6.5856511535692254e-15,-140.9228516,704.6125045639749,222.22398570985106,-590.2713102
AAKTSE2,3.8017916808518115e-15,-380.7493746,519.2532295749905,195.29087989794465,-604.1262137
AAKTSE2,4.570645886934892e-15,-335.1358976,348.4672879193399,180.66777408603764,-712.3022283
AAKTSE2,5.339500093017973e-15,-278.9501984,394.5913462636889,160.75022382968746,-840.9771318
AAKTSE2,2.555640620300559e-15,-77.88116586,553.7454046080378,151.99378468444723,-1000.920924
AAKTSE2,6.877208505184147e-15,67.70342224393053,529.8561296190531,165.3984567,-1050.916939
AAKTSE2,7.646062711267227e-15,100.54639418319239,589.5164505896647,174.83646194952286,-1058.29962
AAKTSE2,4.8622032385498135e-15,70.15593178,740.6753574188621,167.61557835983862,-1057.260079
AAKTSE2,5.631057444632894e-15,99.00163099,806.8505268743224,200.7002503257104,-1047.383872
AAKTSE2,6.399911650715975e-15,73.74844131410907,793.8334741075598,188.33270006935922,-1067.232108
AAKTSE2,3.616052177998561e-15,-46.16474836,613.8841991185753,175.7742407,-1054.369234
AAKTSE2,4.384906384081642e-15,-131.2546047,423.7182574629247,176.94648844554575,-1014.275249
AAKTSE2,5.153760590164722e-15,-129.8200166,404.1845380294951,155.3356048558616,-1040.05793
AAKTSE2,2.3699011174473083e-15,-46.13765073,744.2252630405115,177.18916571062135,-1053.980611
AAKTSE2,3.138755323530389e-15,-30.30417374,780.3237658293049,193.5560598987152,-1006.356626
AAKTSE2,3.9076095296134705e-15,-77.37958564,667.4011575069875,198.97295408680898,-932.6481961
AAKTSE2,4.67646373569655e-15,-67.36277531,747.9663269624477,193.76984827490276,-918.927544
AAKTSE2,5.4453179417796366e-15,72.03959056557719,790.4770519734632,196.09896468521754,-934.3846697
AAKTSE2,6.214172147862718e-15,149.57973422201113,806.8777769844786,175.22808109553333,-969.9240177
AAKTSE2,6.983026353945799e-15,198.86987787844498,543.0207242177164,103.5971975058491,-1057.513366
AAKTSE2,4.199166881228385e-15,175.9466882015449,603.8203381176214,77.85409169394289,-1065.572714
AAKTSE2,4.9680210873114654e-15,174.53016519131177,765.0832853508588,76.95765255,-1054.562062
AAKTSE2,5.736875293394546e-15,163.80919773663467,472.5073436952072,83.80788007012947,-1083.139187
AAKTSE2,2.9530158206771317e-15,124.18711917084559,685.8280687062237,93.44810759,-1035.697424
AAKTSE2,3.721870026760216e-15,19.093929493945453,776.6043492727952,92.29944622,-1089.915661
AAKTSE2,4.490724232843297e-15,-80.46926018,690.2006298393655,88.07856263440988,-1162.999453
AAKTSE2,1.7068647601258829e-15,-131.9891165,894.5602437392708,85.95101237805888,-1190.08769
AAKTSE2,2.4757189662089634e-15,-133.6889729,871.4243020836193,111.04901767726346,-1206.548149
AAKTSE2,6.797286851092545e-15,-73.56882921,822.4539159835235,134.57924519869027,-1203.424997
AAKTSE2,4.013427378375128e-15,-90.28201889,940.3813077,147.70947272011705,-1246.966845
AAKTSE2,3.0059247450579612e-15,-93.2885419,959.8898104499996,142.44303357487684,-1206.497304
AAKTSE2,5.5511357905412916e-15,208.89382397786966,982.8438687943479,122.84659442963765,-1155.735541
AAKTSE2,4.543633157224126e-15,225.56285652319156,746.6368160275864,148.07237750661943,-839.0093334
AAKTSE2,3.5361305239069626e-15,192.71855573518144,551.6742077052687,37.83593836138022,-691.4231258
AAKTSE2,4.304984729990043e-15,100.06314383605917,402.0293771607288,-31.22938967,-103.2035848
AAKTSE2,3.2974820966728767e-15,63.13995415915926,128.27454661618881,25.140837848677805,534.6881783453764
AAKTSE2,5.8426931421562074e-15,100.61454226003714,-83.24917282,204.8655098145486,462.46216373239787
AAKTSE2,4.835190508839041e-15,102.76579702758204,-216.1251145,211.1812928915314,551.5483713416409
AAKTSE2,3.827687875521874e-15,108.96927401734891,-233.0421672,242.4248537462912,493.5912456175507
AAKTSE2,4.596542081604955e-15,89.45275100711582,-272.4614422,218.59508126771797,624.8030087823496
AAKTSE2,3.589039448287788e-15,-45.66266089,-244.0296061,15.844197678033726,233.8703275027043
AAKTSE2,2.5815368149706216e-15,-162.750295,-266.6666589,12.124425199460518,452.43986844528104
AAKTSE2,5.126747860453953e-15,-296.8157069,-287.2648228,63.226874943109294,544.7916316100795
AAKTSE2,4.119245227136788e-15,-197.2960683,-250.4623806,173.13265802009215,263.56228366376774
AAKTSE2,4.8880994332198675e-15,-178.9976418,-262.135595,220.76844109707494,221.9573801618996
AAKTSE2,3.880596799902702e-15,-289.7363871,-272.9926477,274.52755750738976,523.6235877711434
AAKTSE2,4.6494510059857855e-15,-214.9840212,-138.2364682,272.9733405843725,379.2342398248312
AAKTSE2,3.641948372668619e-15,204.89723359191757,-21.64564214,218.68356810579934,124.37489187851901
AAKTSE2,3.522624159051576e-15,280.67182169279585,-92.15491713,208.2304622938931,37.19665504331793
AAKTSE2,4.291478365134658e-15,65.54529868256274,-119.3486366,231.45129587592592,51.963266692965654
AAKTSE2,4.172154151517615e-15,16.617664561218607,-88.762356,183.46758400341267,228.32462581736056
AAKTSE2,3.1646515182004485e-15,83.57447488431852,-157.8127421,150.42892263595047,275.4497223154923
AAKTSE2,3.9335057242835316e-15,83.65795187,-293.9831282,79.28470571293322,406.7381521469581
AAKTSE2,3.8141815106664886e-15,13.386984419408318,-312.5079587,41.612711012138135,505.57435975620126
AAKTSE2,3.694857297049447e-15,-105.7641851,-330.7761226,33.11122136,693.7756178704957
AAKTSE2,4.019622293282467e-15,-227.2616172,-303.0820643,160.1309438327695,845.7978860857985
AAKTSE2,3.4562088698153628e-15,-295.8381402,-287.1668948,30.52672691,702.2029825839314
AAKTSE2,3.558929261123352e-15,-141.3157743,-147.1572809,-128.5541567,344.7114124153972
AAKTSE2,3.66164965243134e-15,-37.61118619,-241.7732226,-54.29170694,188.26873113575203
AAKTSE2,3.653347741276814e-15,115.70673524689855,-302.2480531,47.36629836292078,219.89271652277284
AAKTSE2,3.589534678891029e-15,265.21576779222056,-290.6651059,157.25430366212456,241.62003524312763
AAKTSE2,3.608988343352132e-15,110.17146700420955,-97.05993643,232.71897562799643,500.5740206301485
AAKTSE2,3.628442007813234e-15,5.682721771754302,-88.33921142,228.77698092720118,719.2535615727256
AAKTSE2,3.509117794196192e-15,28.547309872632386,-141.7073753,137.01720844862794,746.2453247375241
AAKTSE2,3.3897935805791493e-15,29.799675751288074,-159.3610947,-6.809230697,819.4215323467679
AAKTSE2,3.714558576812169e-15,12.443152741054991,-104.4725919,-129.4623365,785.9955177337883
AAKTSE2,3.595234363195127e-15,-29.56781471,-209.1652003,-175.7676645,649.9506142319213
AAKTSE2,3.475910149578085e-15,-51.15544883,-394.9200308,-65.59188147,799.2479329522755
AAKTSE2,3.3565859359610427e-15,-91.05641629,-487.8570836,-45.20498728,565.8563627837412
AAKTSE2,3.681350932194063e-15,-96.0629393,-631.7485808,-5.251426423,741.3692371
AAKTSE2,3.56202671857702e-15,-63.87501787,-661.7856336,-70.7211989,611.7298891133389
AAKTSE2,3.4427025049599788e-15,80.39179245743414,-665.0726863,-128.1920825,272.78943005591555
AAKTSE2,3.323378291342936e-15,139.40526944720125,-677.7330724,-130.1696327,258.0867487762698
AAKTSE2,3.204054077725893e-15,179.14652421474614,-676.8523474,-146.7305163,104.39184527440231
AAKTSE2,3.972908283808977e-15,231.92333453784602,-544.6438446,-146.4558444,88.95360844
AAKTSE2,2.9654056504918104e-15,108.22792263872391,-474.1075641,-159.0200613,57.78314938177794
AAKTSE2,2.846081436874767e-15,-118.8074893,-438.0746168,-243.0265004,28.511579213243564
AAKTSE2,3.614935642957849e-15,-78.60401227,-439.226114,-253.3907174,275.04445348915357
AAKTSE2,2.6074330096406826e-15,-108.4816464,-427.5420557,-215.7460454,527.7651055428414
AAKTSE2,3.376287215723765e-15,-156.5692805,-421.2568862,91.15640434701243,674.0479798187514
AAKTSE2,2.3687845824065986e-15,-158.1524702,-454.7417168,193.55552075732746,810.4252985391062
AAKTSE2,3.137638788489682e-15,-173.1334376,-467.8221029,294.0846371676432,750.7337283705718
AAKTSE2,3.906492994572763e-15,-192.0588495,-473.9391556,368.0637536,954.8221582020367
AAKTSE2,2.898990361255596e-15,-180.2042614,-431.3973195,320.2462033216078,682.4750324779475
AAKTSE2,3.667844567338677e-15,-143.5385622,-397.211039,262.6964308430346,442.6279067538573
AAKTSE2,2.66034193402151e-15,-141.6161964,-386.5847584,211.62332503112836,216.79522547421212
AAKTSE2,1.6528393007043437e-15,-96.98383047,-382.5640334,146.0715323505352,97.07577651779846
AAKTSE2,4.198050346187678e-15,4.337424293704572,226.62335830011307,88.98378007398196,-343.8268038
AAKTSE2,3.1905477128705108e-15,66.84534572791549,597.7585277555731,177.72289648429816,-669.749485
AAKTSE2,2.1830450795533445e-15,18.305489384349407,533.9725860999222,219.49312400572455,-486.1377219
AAKTSE2,2.9518992856364252e-15,-19.50992251,-68.74002222,237.28224041604037,494.0140412982062
AAKTSE2,1.9443966523192586e-15,-137.5697789,-442.097075,195.44357904857813,675.8035822
AAKTSE2,4.4896076978025905e-15,-263.8529685,-374.6230166,112.76936212556093,84.11090096113784
AAKTSE2,3.482105064485423e-15,-174.3150471,193.9221528106506,165.26847853587574,-422.4706692
AAKTSE2,6.98245591768006e-16,-108.1360146,342.88732226611137,171.88648383508047,-550.7111283
AAKTSE2,5.0198134766515876e-15,-110.826982,293.65471394379347,58.23448913,-613.6938095
AAKTSE2,5.788667682734668e-15,-102.1857272,391.13321673258724,61.39916110015713,-713.1131575
AAKTSE2,3.0048082100172547e-15,-96.80558359,605.6194972991582,97.14049973269448,-744.4225054
AAKTSE2,3.773662416100338e-15,-64.1121066,761.5980000879517,78.28072725412171,-743.0896312
AAKTSE2,4.542516622183419e-15,-81.09529627,614.3231695434117,98.38206588665946,-733.5067569
AAKTSE2,1.7586571494660049e-15,-82.88181928,370.2216723322055,206.4445156303083,-614.6749937
AAKTSE2,2.5275113555490855e-15,-80.53945341,374.2712862321099,226.01363204062406,-478.447675
AAKTSE2,3.2963655616321666e-15,-60.25375419,703.8264556875694,124.9060817842729,-606.1759118
AAKTSE2,5.125060889147524e-16,-35.9102772,741.7927362541408,126.09630930569963,-510.4885931
AAKTSE2,1.281360294997833e-15,-11.98124466,833.1890168207123,156.32764793823742,-496.86683
AAKTSE2,2.0502145010809136e-15,-69.95332322,662.4130751650612,125.92666333845222,-527.5351678
AAKTSE2,2.819068707164001e-15,-36.07540179,503.27380017607675,107.02032520331302,-531.746637
AAKTSE2,3.587922913247081e-15,-15.55970258,753.7334140759814,85.73277494696282,-557.9659849
AAKTSE2,4.356777119330162e-15,-66.0373367,783.7530279758857,73.14522469,-535.8586662
AAKTSE2,1.572917646612748e-15,-71.46719304,574.5670863202349,26.263229989816402,-497.7424586
AAKTSE2,2.341771852695829e-15,-76.44038272,608.3500335534726,21.987901955687175,-496.5273621
AAKTSE2,3.1106260587789093e-15,-20.17246129,678.7785363422657,33.624796143780934,-545.6433767
AAKTSE2,3.87948026486199e-15,-140.1012065,635.8992613532814,101.17502366520779,-610.5527246
AAKTSE2,1.095620792144576e-15,-79.77995175,722.236653,105.60858451996756,-570.5854059
AAKTSE2,1.8644749982276567e-15,-88.21314143,513.2140447086463,112.84881204139435,-521.6936427
AAKTSE2,2.6333292043107437e-15,-8.937442215,643.6281030529954,97.19903956282117,-506.6107685
AAKTSE2,-1.51E-16,-17.61952078,655.4710502862331,109.82148930646994,-555.0123386
AAKTSE2,6.183239376764104e-16,6.425067320044388,709.1862197416929,100.60949460567471,-636.6505755
AAKTSE2,4.939891822559992e-15,52.20743319870028,701.7980559,73.52972212710154,-635.4988123
AAKTSE2,2.156032349842578e-15,112.27424352180013,670.7410031,35.72439409297304,-611.365938
AAKTSE2,2.9248865559256588e-15,46.84327606712314,624.7939503302958,263.15351050328843,-572.595286
AAKTSE2,3.6937407620087394e-15,91.44675305688992,497.95134200797816,299.5570713580489,-339.6468561
AAKTSE2,9.098812892913257e-16,-35.91532551,309.06651146343756,152.3284099905865,-85.07509298
AAKTSE2,1.6787354953744062e-15,-0.895181852,455.6805698077871,178.31197084534645,-67.32666315
AAKTSE2,2.447589701457487e-15,-24.30059375,1020.4490725965805,138.5688650334401,-425.5626778
AAKTSE2,3.216443907540574e-15,116.40954990484651,1013.0931309409297,89.70464811,-601.5131368
AAKTSE2,3.9852981136236545e-15,182.8663602279464,1011.3338559519453,106.00154229851586,-644.3335959
AAKTSE2,4.754152319706735e-15,185.57317055104625,923.2456920740717,87.96176981994265,-685.1229438
AAKTSE2,5.523006525789816e-15,176.13220309636918,949.3553059739766,84.90533067470244,-625.3922918
AAKTSE2,6.291860731872897e-15,185.99568008613605,950.8915865405475,112.79222486279625,-551.3427508
AAKTSE2,-4.47E-17,173.07804596479195,776.4156449,142.70972511149606,-440.1073513
AAKTSE2,7.241417864380686e-16,62.43485628789184,431.6585921181343,202.24712435009383,-364.9492245
AAKTSE2,1.4929959925211493e-15,73.35722216654771,41.34376157359449,60.35189732606598,397.49162957329656
AAKTSE2,2.2618501986042304e-15,23.199588045203658,-79.7944023,40.66313494850338,475.45096849567136
AAKTSE2,3.0307044046873106e-15,-11.56360163,-0.234788404,109.08669580326311,634.0549538826932
AAKTSE2,3.799558610770398e-15,-120.3512358,-98.1951745,81.75358999135702,634.6922726030471
AAKTSE2,4.568412816853478e-15,-101.5122032,-253.6488939,-0.063960265,585.1340357678458
AAKTSE2,-1.77E-15,14.289051559826984,-260.6226134,63.90626725643256,462.5269100437563
AAKTSE2,-9.99E-16,97.92697299403808,-257.1863328,126.95427255563732,574.0842287641105
AAKTSE2,-2.30E-16,85.42933887269396,-277.65783,148.04894452150901,495.6859919289093
AAKTSE2,5.384022835848119e-16,95.48726030690489,-339.4704383,194.35139426515792,635.5888662
AAKTSE2,1.3072564896678924e-15,103.67962618556074,-424.1430467,309.85707633203975,649.9061849
AAKTSE2,2.076110695750973e-15,59.914214286438636,-354.5134328,151.05296041912257,319.32794808997176
AAKTSE2,-4.26E-15,63.72102461,-350.6038189,289.0954101627714,510.24748903254954
AAKTSE2,-3.49E-15,46.50450159930543,-441.8164272,297.2945265730871,578.8581410862374
AAKTSE2,-2.72E-15,47.67908970018429,-438.5245911,139.66364298340287,425.0132375843696
AAKTSE2,5.151527520083309e-15,33.88701113439521,-395.5905327,-84.49724061,663.8594452
AAKTSE2,5.920381726166389e-15,14.04048812416207,-354.3586966,-194.1470131,307.50676391396746
AAKTSE2,6.6892359322494705e-15,5.041742892,-297.4090827,-208.0434522,164.4707493009886
AAKTSE2,3.526627807315612e-16,-17.84478012,-255.2883577,-141.2410025,266.5436235768984
AAKTSE2,1.121516986814642e-15,-27.9279698,-252.8387438,27.787002812758892,726.4998311861423
AAKTSE2,1.8903711928977225e-15,-28.57671503,-261.1613521,49.96389700085269,766.4327054620521
AAKTSE2,2.6592253989808032e-15,-16.14879359,-289.1861827,-107.7525421,387.61335751573984
AAKTSE2,3.428079605063884e-15,-9.060872159,-319.1876799,1.6054631548172296,406.4628984583169
AAKTSE2,4.196933811146965e-15,-78.28739517,-262.1958437,79.60791289846605,527.6346616231156
AAKTSE2,4.965788017230045e-15,-95.16391818,-263.0862298,-11.12074847,272.3886470101363
AAKTSE2,-1.37E-15,-213.0204412,-315.2877271,244.50281238576355,615.7726323971582
AAKTSE2,-6.02E-16,-278.5869642,-371.9147798,286.6585954627464,661.3999511175119
AAKTSE2,1.6692327787829799e-16,-98.48904277,-360.5707215,161.2421563175062,440.1750476156446
AAKTSE2,9.357774839613789e-16,32.18443422358681,-366.9233298,135.54016161671098,374.1579218915546
AAKTSE2,1.7046316900444596e-15,131.6534667689097,-471.3626048,245.31705580480482,662.4696850563535
AAKTSE2,2.47348589612754e-15,66.05805486978761,-512.0852131,160.8440510029991,647.6481148878192
AAKTSE2,-3.86E-15,19.63042074844348,-463.1578214,47.23862196,390.6065447192848
AAKTSE2,-3.09E-15,-76.90610226,-472.712652,-37.81003941,190.96053010630584
AAKTSE2,-2.33E-15,-383.150403,-455.2874825,-46.48425633,215.69007104888271
AAKTSE2,-1.56E-15,-220.6891483,-439.7323131,132.17041563416072,358.28001603186254
AAKTSE2,-7.88E-16,-103.3745602,-457.9549214,254.8084209333656,561.2391529340365
AAKTSE2,-1.88E-17,-173.5777499,-451.2653075,274.7564262325704,579.7031383210573
AAKTSE2,7.85546533870913e-15,-206.2464951,-451.5879158,150.96665375399712,438.1993459303006
AAKTSE2,1.5188921871912088e-15,-201.4052403,-457.7060797,226.9413257198679,531.9422202062108
AAKTSE2,2.28774639327429e-15,-168.1217633,-484.2397991,285.3871087968503,534.8050944821207
AAKTSE2,3.0566005993573828e-15,-76.24828634,-493.0612963,269.31733631827655,536.0124132024752
AAKTSE2,3.8254548054404634e-15,-70.11480935,-493.4627935,311.2020082841483,239.25639858949626
AAKTSE2,4.594309011523544e-15,-29.44133236,-497.5942908,374.3522358055751,608.1970506431842
AAKTSE2,5.363163217606625e-15,17.142144625646154,-532.705788,216.95246332700188,614.3199249190941
AAKTSE2,-9.73E-16,58.780066059857475,-579.9972852,95.26491307065064,700.1005769727819
AAKTSE2,-2.05E-16,-0.635345839,-602.3632268,173.2729183698554,802.1790068042476
AAKTSE2,5.642984782548777e-16,-42.06409107,-607.4502796,62.23203478017125,680.1296588579354
AAKTSE2,1.3331526843379582e-15,-86.63394742,-635.5017768,210.15448452382003,717.3691998005122
AAKTSE2,2.102006890421039e-15,-177.896026,-696.4999407,134.67915648969097,536.9009629653115
AAKTSE2,2.8708610965041196e-15,-167.2169934,-754.5547712,169.50160623334065,621.3316150189988
AAKTSE2,-3.47E-15,-208.4735164,-785.7562684,142.9285004214334,559.6578226282421
AAKTSE2,-2.70E-15,-168.9811506,-806.451099,59.40428349841615,394.30291912637443
AAKTSE2,-1.93E-15,-152.8076736,-834.750374,248.86562213095397,758.4035711800623
AAKTSE2,-1.16E-15,-112.0130855,-883.2607601,68.97473854126976,595.6020010115278
AAKTSE2,-3.90E-16,-116.3473863,-887.5900351,87.66496606269658,829.8948752874379
AAKTSE2,3.7855897540161443e-16,-182.2361315,-922.9937545,72.17408247301232,664.4444162300147
AAKTSE2,1.147413181484695e-15,-289.6682101,-978.708585,-51.48346778,619.9261793948135
AAKTSE2,-5.19E-15,-324.243622,-967.3300823,68.53675973808798,682.4268314485014
AAKTSE2,2.685121593650869e-15,-328.2579228,-968.7860239,153.85587614840378,864.0874835021891
AAKTSE2,3.453975799733937e-15,-319.5922235,-977.3897433,-18.17167411,629.0525800003217
AAKTSE2,-9.99E-15,-267.0998577,-978.3667961,100.62855341347932,573.6287876095648
AAKTSE2,-9.22E-15,-147.3152696,-994.6827378,218.6398920460171,817.6494396632527
AAKTSE2,-8.45E-15,5.514874097884099,-857.8153461,25.86900846,588.0700917169404
AAKTSE2,-7.68E-15,135.16835108765088,-611.5379544,7.161458199981666,666.1551882150726
AAKTSE2,-6.91E-15,257.90425231984193,-558.173593,34.90835238807545,712.5213958243161
AAKTSE2,-6.14E-15,46.69974951,-441.1342822,-24.1625312,518.2664923224484
AAKTSE2,-5.37E-15,-11.39788461,-374.0513349,57.62658520870709,289.7526999316917
